,Ticker,Exchange,Name,Sector,Industry
2089,NGHCP,NASDAQ,National General Holdings Corp,Finance,Propertycasualty Insurers
2090,NGHCZ,NASDAQ,National General Holdings Corp,Finance,Propertycasualty Insurers
2091,NH,NASDAQ,Nanthealth Inc,Technology,Edp Services
2092,NHLD,NASDAQ,National Holdings Corporation,Finance,Investment Bankers Brokers Service
2093,NHLDW,NASDAQ,National Holdings Corporation,Finance,Investment Bankers Brokers Service
2094,NHTC,NASDAQ,Natural Health Trends Corp,Consumer Durables,Consumer Specialties
2095,NICE,NASDAQ,Nice Ltd,Technology,Computer Manufacturing
2096,NICK,NASDAQ,Nicholas Financial Inc,Finance,Finance Companies
2097,NIHD,NASDAQ,Nii Holdings Inc,Public Utilities,Telecommunications Equipment
2098,NITE,NASDAQ,Nightstar Therapeutics Plc,Health Care,Biotechnology Biological Products No Diagnostic Substances
2099,NK,NASDAQ,Nantkwest Inc,Health Care,Biotechnology Biological Products No Diagnostic Substances
2100,NKSH,NASDAQ,National Bankshares Inc,Finance,Major Banks
2101,NKTR,NASDAQ,Nektar Therapeutics,Health Care,Major Pharmaceuticals
2102,NLNK,NASDAQ,Newlink Genetics Corporation,Health Care,Major Pharmaceuticals
2103,NLST,NASDAQ,Netlist Inc,Technology,Semiconductors
2104,NMIH,NASDAQ,Nmi Holdings Inc,Finance,Propertycasualty Insurers
2105,NMRD,NASDAQ,Nemaura Medical Inc,Health Care,Medical Dental Instruments
2106,NMRK,NASDAQ,Newmark Group Inc,Finance,Real Estate
2107,NNBR,NASDAQ,Nn Inc,Capital Goods,Metal Fabrications
2108,NNDM,NASDAQ,Nano Dimension Ltd,Technology,Electrical Products
2109,NODK,NASDAQ,Ni Holdings Inc,Finance,Propertycasualty Insurers
2110,NOVN,NASDAQ,Novan Inc,Health Care,Major Pharmaceuticals
2111,NOVT,NASDAQ,Novanta Inc,Miscellaneous,Industrial Machinery Components
2112,NRC,NASDAQ,National Research Corporation,Health Care,Biotechnology Commercial Physical And Biological Resarch
2113,NRIM,NASDAQ,Northrim Bancorp Inc,Finance,Savings Institutions
2114,NSEC,NASDAQ,National Security Group Inc,Finance,Life Insurance
2115,NSIT,NASDAQ,Insight Enterprises Inc,Consumer Services,Catalog Specialty Distribution
2116,NSSC,NASDAQ,Napco Security Technologies Inc,Consumer Durables,Telecommunications Equipment
2117,NSTG,NASDAQ,Nanostring Technologies Inc,Health Care,Biotechnology Biological Products No Diagnostic Substances
2118,NSYS,NASDAQ,Nortech Systems Incorporated,Capital Goods,Industrial Machinery Components
2119,NTAP,NASDAQ,Netapp Inc,Technology,Electronic Components
2120,NTCT,NASDAQ,Netscout Systems Inc,Technology,Edp Services
2121,NTEC,NASDAQ,Intec Pharma Ltd,Health Care,Major Pharmaceuticals
2122,NTES,NASDAQ,Netease Inc,Miscellaneous,Business Services
2123,NTGR,NASDAQ,Netgear Inc,Public Utilities,Telecommunications Equipment
2124,NTIC,NASDAQ,Northern Technologies International Corporation,Capital Goods,Industrial Specialties
2125,NTLA,NASDAQ,Intellia Therapeutics Inc,Health Care,Biotechnology In Vitro And In Vivo Diagnostic Substances
2126,NTNX,NASDAQ,Nutanix Inc,Technology,Computer Software Prepackaged Software
2127,NTRA,NASDAQ,Natera Inc,Health Care,Medical Specialities
2128,NTRI,NASDAQ,Nutrisystem Inc,Consumer Services,Catalog Specialty Distribution
2129,NTRP,NASDAQ,Neurotrope Inc,Health Care,Major Pharmaceuticals
2130,NTRS,NASDAQ,Northern Trust Corporation,Finance,Major Banks
2131,NTRSP,NASDAQ,Northern Trust Corporation,Finance,Major Banks
2132,NTWK,NASDAQ,Netsol Technologies Inc,Technology,Computer Software Prepackaged Software
2133,NUAN,NASDAQ,Nuance Communications Inc,Technology,Computer Software Prepackaged Software
2134,NURO,NASDAQ,Neurometrix Inc,Health Care,Medical Dental Instruments
2135,NUROW,NASDAQ,Neurometrix Inc,Health Care,Medical Dental Instruments
2136,NUVA,NASDAQ,Nuvasive Inc,Health Care,Medical Dental Instruments
2137,NVAX,NASDAQ,Novavax Inc,Health Care,Biotechnology Biological Products No Diagnostic Substances
2138,NVCN,NASDAQ,Neovasc Inc,Health Care,Medical Dental Instruments
2139,NVCR,NASDAQ,Novocure Limited,Health Care,Medical Dental Instruments
2140,NVDA,NASDAQ,Nvidia Corporation,Technology,Semiconductors
2141,NVEC,NASDAQ,Nve Corporation,Technology,Semiconductors
2142,NVEE,NASDAQ,Nv5 Global Inc,Consumer Services,Other Consumer Services
2143,NVFY,NASDAQ,Nova Lifestyle Inc,Consumer Durables,Home Furnishings
2144,NVIV,NASDAQ,Invivo Therapeutics Holdings Corp,Health Care,Medical Dental Instruments
2145,NVLN,NASDAQ,Novelion Therapeutics Inc,Health Care,Major Pharmaceuticals
2146,NVMI,NASDAQ,Nova Measuring Instruments Ltd,Capital Goods,Electronic Components
2147,NVMM,NASDAQ,Novume Solutions Inc,Consumer Durables,Telecommunications Equipment
2148,NVTR,NASDAQ,Nuvectra Corporation,Health Care,Medical Dental Instruments
2149,NVUS,NASDAQ,Novus Therapeutics Inc,Health Care,Major Pharmaceuticals
2150,NWBI,NASDAQ,Northwest Bancshares Inc,Finance,Major Banks
2151,NWFL,NASDAQ,Norwood Financial Corp,Finance,Major Banks
2152,NWLI,NASDAQ,National Western Life Group Inc,Finance,Life Insurance
2153,NWPX,NASDAQ,Northwest Pipe Company,Basic Industries,Steel Iron Ore
2154,NWS,NASDAQ,News Corporation,Consumer Services,Newspapers Magazines
2155,NWSA,NASDAQ,News Corporation,Consumer Services,Newspapers Magazines
2156,NXEO,NASDAQ,Nexeo Solutions Inc,Consumer Durables,Specialty Chemicals
2157,NXEOU,NASDAQ,Nexeo Solutions Inc,Consumer Durables,Specialty Chemicals
2158,NXEOW,NASDAQ,Nexeo Solutions Inc,Consumer Durables,Specialty Chemicals
2159,NXPI,NASDAQ,Nxp Semiconductors Nv,Technology,Semiconductors
2160,NXST,NASDAQ,Nexstar Media Group Inc,Consumer Services,Broadcasting
2161,NXTD,NASDAQ,Nxtid Inc,Consumer Services,Diversified Commercial Services
2162,NXTDW,NASDAQ,Nxtid Inc,Consumer Services,Diversified Commercial Services
2163,NXTM,NASDAQ,Nxstage Medical Inc,Health Care,Biotechnology Electromedical And Electrotherapeutic Apparatus
2164,NYMT,NASDAQ,New York Mortgage Trust Inc,Consumer Services,Real Estate Investment Trusts
2165,NYMTN,NASDAQ,New York Mortgage Trust Inc,Consumer Services,Real Estate Investment Trusts
2166,NYMTO,NASDAQ,New York Mortgage Trust Inc,Consumer Services,Real Estate Investment Trusts
2167,NYMTP,NASDAQ,New York Mortgage Trust Inc,Finance,Finance Consumer Services
2168,NYMX,NASDAQ,Nymox Pharmaceutical Corporation,Health Care,Biotechnology In Vitro And In Vivo Diagnostic Substances
2169,NYNY,NASDAQ,Empire Resorts Inc,Consumer Services,Restaurants
2170,OASM,NASDAQ,Oasmia Pharmaceutical Ab,Health Care,Major Pharmaceuticals
2171,OBAS,NASDAQ,Optibase Ltd,Finance,Real Estate
2172,OBCI,NASDAQ,Ocean Biochem Inc,Consumer Durables,Specialty Chemicals
2173,OBLN,NASDAQ,Obalon Therapeutics Inc,Health Care,Medical Dental Instruments
2174,OBNK,NASDAQ,Origin Bancorp Inc,Missing,Missing
2175,OBSV,NASDAQ,Obseva Sa,Health Care,Major Pharmaceuticals
2176,OCC,NASDAQ,Optical Cable Corporation,Basic Industries,Telecommunications Equipment
2177,OCFC,NASDAQ,Oceanfirst Financial Corp,Finance,Savings Institutions
2178,OCLR,NASDAQ,Oclaro Inc,Technology,Semiconductors
2179,OCSI,NASDAQ,Oaktree Strategic Income Corporation,Missing,Missing
2180,OCSL,NASDAQ,Oaktree Specialty Lending Corporation,Missing,Missing
2181,OCSLL,NASDAQ,Oaktree Specialty Lending Corporation,Missing,Missing
2182,OCUL,NASDAQ,Ocular Therapeutix Inc,Health Care,Major Pharmaceuticals
2183,ODFL,NASDAQ,Old Dominion Freight Line Inc,Transportation,Trucking Freight Courier Services
2184,ODP,NASDAQ,Office Depot Inc,Consumer Services,Other Specialty Stores
2185,ODT,NASDAQ,Odonate Therapeutics Inc,Health Care,Major Pharmaceuticals
2186,OESX,NASDAQ,Orion Energy Systems Inc,Consumer Durables,Building Products
2187,OFED,NASDAQ,Oconee Federal Financial Corp,Finance,Savings Institutions
2188,OFIX,NASDAQ,Orthofix International Nv,Health Care,Medical Dental Instruments
2189,OFLX,NASDAQ,Omega Flex Inc,Capital Goods,Industrial Specialties
2190,OFS,NASDAQ,Ofs Capital Corporation,Missing,Missing
2191,OFSSL,NASDAQ,Ofs Capital Corporation,Missing,Missing
2192,OHAI,NASDAQ,Oha Investment Corporation,Missing,Missing
2193,OHGI,NASDAQ,One Horizon Group Inc,Public Utilities,Telecommunications Equipment
2194,OHRP,NASDAQ,Ohr Pharmaceutical Inc,Health Care,Major Pharmaceuticals
2195,OIIM,NASDAQ,O2Micro International Limited,Technology,Semiconductors
2196,OKDCC,NASDAQ,Eaton Vance Nextshares Trust Ii,Missing,Missing
2197,OKTA,NASDAQ,Okta Inc,Technology,Computer Software Prepackaged Software
2198,OLBK,NASDAQ,Old Line Bancshares Inc,Finance,Major Banks
2199,OLD,NASDAQ,The Longterm Care Etf,Missing,Missing
2200,OLED,NASDAQ,Universal Display Corporation,Capital Goods,Electrical Products
2201,OLLI,NASDAQ,Ollies Bargain Outlet Holdings Inc,Consumer Services,Department Specialty Retail Stores
2202,OMAB,NASDAQ,Grupo Aeroportuario Del Centro Norte Sab De Cv,Transportation,Aerospace
2203,OMCL,NASDAQ,Omnicell Inc,Technology,Computer Manufacturing
2204,OMED,NASDAQ,Oncomed Pharmaceuticals Inc,Health Care,Major Pharmaceuticals
2205,OMER,NASDAQ,Omeros Corporation,Health Care,Major Pharmaceuticals
2206,OMEX,NASDAQ,Odyssey Marine Exploration Inc,Consumer Services,Marine Transportation
2207,OMNT,NASDAQ,Ominto Inc,Miscellaneous,Business Services
2208,ON,NASDAQ,On Semiconductor Corporation,Technology,Semiconductors
2209,ONB,NASDAQ,Old National Bancorp,Finance,Major Banks
2210,ONCE,NASDAQ,Spark Therapeutics Inc,Health Care,Biotechnology Biological Products No Diagnostic Substances
2211,ONCS,NASDAQ,Oncosec Medical Incorporated,Health Care,Major Pharmaceuticals
2212,ONEQ,NASDAQ,Fidelity Nasdaq Composite Index Tracking Stock,Missing,Missing
2213,ONS,NASDAQ,Oncobiologics Inc,Health Care,Biotechnology Biological Products No Diagnostic Substances
2214,ONSIW,NASDAQ,Oncobiologics Inc,Health Care,Biotechnology Biological Products No Diagnostic Substances
2215,ONSIZ,NASDAQ,Oncobiologics Inc,Health Care,Biotechnology Biological Products No Diagnostic Substances
2216,ONTX,NASDAQ,Onconova Therapeutics Inc,Health Care,Major Pharmaceuticals
2217,ONTXW,NASDAQ,Onconova Therapeutics Inc,Health Care,Major Pharmaceuticals
2218,ONVO,NASDAQ,Organovo Holdings Inc,Health Care,Biotechnology Biological Products No Diagnostic Substances
2219,OPB,NASDAQ,Opus Bank,Missing,Missing
2220,OPBK,NASDAQ,Op Bancorp,Finance,Major Banks
2221,OPES,NASDAQ,Opes Acquisition Corp,Finance,Business Services
2222,OPESU,NASDAQ,Opes Acquisition Corp,Finance,Business Services
2223,OPESW,NASDAQ,Opes Acquisition Corp,Finance,Business Services
2224,OPGN,NASDAQ,Opgen Inc,Health Care,Medical Specialities
2225,OPGNW,NASDAQ,Opgen Inc,Health Care,Medical Specialities
2226,OPHC,NASDAQ,Optimumbank Holdings Inc,Finance,Major Banks
2227,OPHT,NASDAQ,Ophthotech Corporation,Health Care,Major Pharmaceuticals
2228,OPK,NASDAQ,Opko Health Inc,Health Care,Major Pharmaceuticals
2229,OPNT,NASDAQ,Opiant Pharmaceuticals Inc,Basic Industries,Precious Metals
2230,OPOF,NASDAQ,Old Point Financial Corporation,Finance,Major Banks
2231,OPTN,NASDAQ,Optinose Inc,Health Care,Major Pharmaceuticals
2232,OPTT,NASDAQ,Ocean Power Technologies Inc,Public Utilities,Electric Utilities Central
2233,ORBC,NASDAQ,Orbcomm Inc,Consumer Services,Telecommunications Equipment
2234,ORBK,NASDAQ,Orbotech Ltd,Capital Goods,Industrial Machinery Components
2235,ORG,NASDAQ,The Organics Etf,Missing,Missing
2236,ORGS,NASDAQ,Orgenesis Inc,Health Care,Major Pharmaceuticals
2237,ORIG,NASDAQ,Ocean Rig Udw Inc,Energy,Oil And Gas Production
2238,ORIT,NASDAQ,Oritani Financial Corp,Finance,Major Banks
2239,ORLY,NASDAQ,Oreilly Automotive Inc,Consumer Services,Other Specialty Stores
2240,ORMP,NASDAQ,Oramed Pharmaceuticals Inc,Health Care,Major Pharmaceuticals
2241,ORPN,NASDAQ,Bioblast Pharma Ltd,Health Care,Major Pharmaceuticals
2242,ORRF,NASDAQ,Orrstown Financial Services Inc,Finance,Major Banks
2243,OSBC,NASDAQ,Old Second Bancorp Inc,Finance,Major Banks
2244,OSBCP,NASDAQ,Old Second Bancorp Inc,Finance,Major Banks
2245,OSIS,NASDAQ,Osi Systems Inc,Technology,Semiconductors
2246,OSN,NASDAQ,Ossen Innovation Co Ltd,Basic Industries,Steel Iron Ore
2247,OSPR,NASDAQ,Osprey Energy Acquisition Corp,Finance,Business Services
2248,OSPRU,NASDAQ,Osprey Energy Acquisition Corp,Finance,Business Services
2249,OSPRW,NASDAQ,Osprey Energy Acquisition Corp,Finance,Business Services
2250,OSS,NASDAQ,One Stop Systems Inc,Technology,Computer Manufacturing
2251,OSTK,NASDAQ,Overstockcom Inc,Consumer Services,Catalog Specialty Distribution
2252,OSUR,NASDAQ,Orasure Technologies Inc,Health Care,Medical Dental Instruments
2253,OTEL,NASDAQ,Otelco Inc,Public Utilities,Telecommunications Equipment
2254,OTEX,NASDAQ,Open Text Corporation,Technology,Edp Services
2255,OTIC,NASDAQ,Otonomy Inc,Health Care,Major Pharmaceuticals
2256,OTIV,NASDAQ,On Track Innovations Ltd,Technology,Semiconductors
2257,OTTR,NASDAQ,Otter Tail Corporation,Public Utilities,Electric Utilities Central
2258,OTTW,NASDAQ,Ottawa Bancorp Inc,Finance,Savings Institutions
2259,OVAS,NASDAQ,Ovascience Inc,Health Care,Major Pharmaceuticals
2260,OVBC,NASDAQ,Ohio Valley Banc Corp,Finance,Major Banks
2261,OVID,NASDAQ,Ovid Therapeutics Inc,Health Care,Major Pharmaceuticals
2262,OVLY,NASDAQ,Oak Valley Bancorp Ca,Finance,Major Banks
2263,OXBR,NASDAQ,Oxbridge Re Holdings Limited,Finance,Propertycasualty Insurers
2264,OXBRW,NASDAQ,Oxbridge Re Holdings Limited,Finance,Propertycasualty Insurers
2265,OXFD,NASDAQ,Oxford Immunotec Global Plc,Health Care,Biotechnology In Vitro And In Vivo Diagnostic Substances
2266,OXLC,NASDAQ,Oxford Lane Capital Corp,Missing,Missing
2267,OXLCM,NASDAQ,Oxford Lane Capital Corp,Missing,Missing
2268,OXLCO,NASDAQ,Oxford Lane Capital Corp,Missing,Missing
2269,OXSQ,NASDAQ,Oxford Square Capital Corp,Missing,Missing
2270,OXSQL,NASDAQ,Oxford Square Capital Corp,Missing,Missing
2271,OZRK,NASDAQ,Bank Of The Ozarks,Finance,Major Banks
2272,PAAS,NASDAQ,Pan American Silver Corp,Basic Industries,Precious Metals
2273,PACB,NASDAQ,Pacific Biosciences Of California Inc,Capital Goods,Biotechnology Laboratory Analytical Instruments
2274,PACQU,NASDAQ,Pure Acquisition Corp,Finance,Business Services
2275,PACW,NASDAQ,Pacwest Bancorp,Finance,Major Banks
2276,PAGG,NASDAQ,Powershares Global Agriculture Portfolio,Missing,Missing
2277,PAHC,NASDAQ,Phibro Animal Health Corporation,Health Care,Major Pharmaceuticals
2278,PANL,NASDAQ,Pangaea Logistics Solutions Ltd,Transportation,Marine Transportation
2279,PATI,NASDAQ,Patriot Transportation Holding Inc,Transportation,Trucking Freight Courier Services
2280,PATK,NASDAQ,Patrick Industries Inc,Basic Industries,Forest Products
2281,PAVM,NASDAQ,Pavmed Inc,Health Care,Medical Dental Instruments
2282,PAVMW,NASDAQ,Pavmed Inc,Health Care,Medical Dental Instruments
2283,PAVMZ,NASDAQ,Pavmed Inc,Health Care,Medical Dental Instruments
2284,PAYX,NASDAQ,Paychex Inc,Consumer Services,Diversified Commercial Services
2285,PBBI,NASDAQ,Pb Bancorp Inc,Finance,Savings Institutions
2286,PBCT,NASDAQ,Peoples United Financial Inc,Finance,Savings Institutions
2287,PBCTP,NASDAQ,Peoples United Financial Inc,Finance,Savings Institutions
2288,PBHC,NASDAQ,Pathfinder Bancorp Inc,Finance,Major Banks
2289,PBIB,NASDAQ,Porter Bancorp Inc,Finance,Major Banks
2290,PBIP,NASDAQ,Prudential Bancorp Inc,Finance,Banks
2291,PBPB,NASDAQ,Potbelly Corporation,Consumer Services,Restaurants
2292,PBSK,NASDAQ,Poage Bankshares Inc,Finance,Savings Institutions
2293,PBYI,NASDAQ,Puma Biotechnology Inc,Health Care,Major Pharmaceuticals
2294,PCAR,NASDAQ,Paccar Inc,Capital Goods,Auto Manufacturing
2295,PCH,NASDAQ,Potlatchdeltic Corporation,Consumer Services,Real Estate Investment Trusts
2296,PCMI,NASDAQ,Pcm Inc,Consumer Services,Catalog Specialty Distribution
2297,PCOM,NASDAQ,Points International Ltd,Miscellaneous,Business Services
2298,PCRX,NASDAQ,Pacira Pharmaceuticals Inc,Health Care,Major Pharmaceuticals
2299,PCSB,NASDAQ,Pcsb Financial Corporation,Finance,Banks
2300,PCTI,NASDAQ,Pctel Inc,Technology,Radio And Television Broadcasting And Communications Equipment
2301,PCTY,NASDAQ,Paylocity Holding Corporation,Technology,Computer Software Prepackaged Software
2302,PCYG,NASDAQ,Park City Group Inc,Technology,Edp Services
2303,PCYO,NASDAQ,Pure Cycle Corporation,Public Utilities,Water Supply
2304,PDBC,NASDAQ,Powershares Optimum Yield Diversified Commodity Strategy No K,Missing,Missing
2305,PDCE,NASDAQ,Pdc Energy Inc,Energy,Oil And Gas Production
2306,PDCO,NASDAQ,Patterson Companies Inc,Health Care,Medical Specialities
2307,PDEX,NASDAQ,Prodex Inc,Health Care,Medical Dental Instruments
2308,PDFS,NASDAQ,Pdf Solutions Inc,Technology,Edp Services
2309,PDLB,NASDAQ,Pdl Community Bancorp,Finance,Savings Institutions
2310,PDLI,NASDAQ,Pdl Biopharma Inc,Health Care,Biotechnology Biological Products No Diagnostic Substances
2311,PDP,NASDAQ,Powershares Dwa Momentum Portfolio,Missing,Missing
2312,PDVW,NASDAQ,Pdvwireless Inc,Public Utilities,Telecommunications Equipment
2313,PEBK,NASDAQ,Peoples Bancorp Of North Carolina Inc,Finance,Major Banks
2314,PEBO,NASDAQ,Peoples Bancorp Inc,Finance,Major Banks
2315,PEGA,NASDAQ,Pegasystems Inc,Technology,Edp Services
2316,PEGI,NASDAQ,Pattern Energy Group Inc,Public Utilities,Electric Utilities Central
2317,PEIX,NASDAQ,Pacific Ethanol Inc,Basic Industries,Major Chemicals
2318,PENN,NASDAQ,Penn National Gaming Inc,Consumer Services,Hotels Resorts
2319,PEP,NASDAQ,Pepsico Inc,Consumer Nondurables,Beverages Production Distribution
2320,PERI,NASDAQ,Perion Network Ltd,Technology,Edp Services
2321,PERY,NASDAQ,Perry Ellis International Inc,Consumer Nondurables,Apparel
2322,PESI,NASDAQ,Permafix Environmental Services Inc,Basic Industries,Environmental Services
2323,PETQ,NASDAQ,Petiq Inc,Health Care,Other Pharmaceuticals
2324,PETS,NASDAQ,Petmed Express Inc,Health Care,Medical Nursing Services
2325,PETX,NASDAQ,Aratana Therapeutics Inc,Health Care,Major Pharmaceuticals
2326,PETZ,NASDAQ,Tdh Holdings Inc,Consumer Nondurables,Packaged Foods
2327,PEY,NASDAQ,Powershares High Yield Equity Dividend Achievers Portfolio,Missing,Missing
2328,PEZ,NASDAQ,Powershares Dwa Consumer Cyclicals Momentum Portfolio,Missing,Missing
2329,PFBC,NASDAQ,Preferred Bank,Missing,Missing
2330,PFBI,NASDAQ,Premier Financial Bancorp Inc,Finance,Major Banks
2331,PFF,NASDAQ,Ishares Us Preferred Stock Etf,Missing,Missing
2332,PFG,NASDAQ,Principal Financial Group Inc,Finance,Accident Andhealth Insurance
2333,PFI,NASDAQ,Powershares Dwa Financial Momentum Portfolio,Missing,Missing
2334,PFIE,NASDAQ,Profire Energy Inc,Energy,Metal Fabrications
2335,PFIN,NASDAQ,P And F Industries Inc,Technology,Industrial Machinery Components
2336,PFIS,NASDAQ,Peoples Financial Services Corp,Finance,Major Banks
2337,PFLT,NASDAQ,Pennantpark Floating Rate Capital Ltd,Missing,Missing
2338,PFM,NASDAQ,Powershares Dividend Achievers Portfolio,Missing,Missing
2339,PFMT,NASDAQ,Performant Financial Corporation,Consumer Services,Other Consumer Services
2340,PFPT,NASDAQ,Proofpoint Inc,Technology,Edp Services
2341,PFSW,NASDAQ,Pfsweb Inc,Miscellaneous,Business Services
2342,PGC,NASDAQ,Peapackgladstone Financial Corporation,Finance,Commercial Banks
2343,PGJ,NASDAQ,Powershares Golden Dragon China Portfolio,Missing,Missing
2344,PGLC,NASDAQ,Pershing Gold Corporation,Basic Industries,Precious Metals
2345,PGNX,NASDAQ,Progenics Pharmaceuticals Inc,Health Care,Major Pharmaceuticals
2346,PHII,NASDAQ,Phi Inc,Transportation,Transportation Services
2347,PHIIK,NASDAQ,Phi Inc,Transportation,Transportation Services
2348,PHO,NASDAQ,Powershares Water Resources Portfolio,Missing,Missing
2349,PI,NASDAQ,Impinj Inc,Capital Goods,Industrial Machinery Components
2350,PICO,NASDAQ,Pico Holdings Inc,Finance,Real Estate
2351,PID,NASDAQ,Powershares International Dividend Achievers Portfolio,Missing,Missing
2352,PIE,NASDAQ,Powershares Dwa Emerging Markets Momentum Portfolio,Missing,Missing
